VegetableType,Distrcit,Rainfall,MaximumTemperature,MinimumTemperature, RelativeHumidity,Pressure,Extent,Production
beetroot,kandy,392.2628714,29.49,22.19,88.15,95.88,2.1,17.3
beetroot,kandy,690.0523714,28.11,21.46,66.33,96.35,1.5,11
beetroot,kandy,383.8054286,29.57,22.2,72.35,96.25,1.3,17.7
beetroot,kandy,660.0010571,28.24,21.53,90.11,95.82,1.3,11.4
beetroot,kandy,1333.272271,27.03,20.23,82.23,96.02,0.7,6.2
beetroot,kandy,1175.760871,27.17,20.5,86.92,95.92,1.1,6.8
beetroot,kandy,3485.369929,25.18,16.95,84.79,95.97,1.4,3.6
beetroot,kandy,217.1057,29.81,22.73,89.2,95.85,1.4,29.5
beetroot,kandy,569.1141,28.61,22.03,92.23,95.76,1.7,13.2
beetroot,kandy,268.2102429,32.96,22.57,87.69,95.9,2.6,25
beetroot,kandy,613.4868143,28.4,21.93,83.17,96,1.7,12.3
beetroot,kandy,943.2223143,27.56,20.95,86.54,95.92,1.9,8.2
beetroot,kandy,801.9196143,27.83,21.24,85.37,95.95,1.8,9.5
beetroot,kandy,741.2474,27.94,21.37,84.81,95.97,1.9,10.3
beetroot,kandy,1335.328429,27.03,20.22,88.4,95.88,1.4,6.2
beetroot,kandy,76.5804714,30.37,23.22,69.77,96.3,5.3,42.9
beetroot,kandy,256.6567857,30.59,22.61,75.77,96.17,3.5,26.1
beetroot,kandy,341.973,31.18,22.33,78.33,96.11,3,19.5
beetroot,kandy,244.2865,30.66,22.64,75.28,96.18,3.6,27.3
beetroot,kandy,422.5808714,29.35,22.11,80.41,96.07,2.6,16.2
beetroot,kandy,711.5868429,28.06,21.43,84.47,95.97,1.9,10.8
beetroot,kandy,939.6667286,27.57,20.95,86.51,95.93,1.7,8.2
beetroot,kandy,542.1045429,28.69,22.07,82.28,96.02,2.2,13.5
beetroot,kandy,411.5485286,29.44,22.14,80.12,96.08,2.7,16.6
beetroot,kandy,381.1689143,29.62,22.21,79.47,96.09,2.8,17.8
beetroot,kandy,432.3449571,29.32,21.78,80.59,96.07,2.6,16
beetroot,kandy,94.7419,30.29,23.14,70.43,96.28,5,40.1
beetroot,kandy,133.9515857,30.1,22.98,72.02,96.25,4.5,42.2
beetroot,kandy,207.2392857,29.84,22.77,74.48,96.19,3.9,19.3
beetroot,kandy,507.2203,28.88,21.87,81.64,96.03,2.4,17.5
beetroot,kandy,2518.3355,25.92,18.21,91.39,95.79,1,11
beetroot,kandy,2710.336914,25.67,17.83,92.02,95.77,0.9,35.4
beetroot,kandy,1052.946557,27.31,20.77,87.18,95.91,1.5,19.9
beetroot,kandy,1405.352943,26.97,20.07,88.6,95.87,1.4,9.3
beetroot,kandy,3397.437857,25.29,17.1,92.82,95.73,0.8,6.2
beetroot,kandy,3281.220529,25.4,17.23,92.55,95.74,2,9.3
beetroot,kandy,2770.431929,25.65,17.76,92.07,95.77,4.4,15.9
beetroot,kandy,3003.266729,25.51,17.55,92.29,95.75,3.1,8.4
beetroot,kandy,276.5570286,32.76,22.54,76.59,96.15,1.7,4.7
beetroot,kandy,1589.923486,26.76,19.75,89.29,95.85,1.4,6.9
beetroot,kandy,2303.2364,26.19,18.72,90.88,95.8,1.7,7.6
beetroot,kandy,2525.187343,25.87,18.14,91.49,95.78,2.6,4.8
beetroot,kandy,851.1921143,27.69,21.1,85.77,95.94,1.7,3.8
beetroot,kandy,173.4630429,29.95,22.85,73.66,96.22,1.1,20
beetroot,kandy,2872.103657,25.62,17.63,92.18,95.76,1.5,4.8
beetroot,kandy,721.7224714,28.01,21.4,84.61,95.97,1.6,36.5
beetroot,kandy,611.1608,28.42,21.94,83.09,96,1.1,4.3
beetroot,kandy,191.2079714,29.88,22.81,74.26,96.2,0.8,5.9
beetroot,kandy,1023.840357,27.38,20.85,87.05,95.91,3.1,6.3
beetroot,kandy,703.568,28.08,21.44,84.44,95.98,1.1,11.4
beetroot,kandy,184.4439714,29.9,22.82,74.13,96.21,4.5,31.5
beetroot,kandy,9.6316429,35.32,24.07,58.18,96.45,1,42.2
beetroot,kandy,530.4082571,28.75,21.81,82.09,96.02,1.3,7.3
beetroot,kandy,330.2510857,31.39,22.37,77.97,96.12,1.4,15.7
beetroot,kandy,833.7849857,27.76,21.16,85.64,95.94,2,6.2
beetroot,kandy,803.1215,27.83,21.23,85.4,95.95,4,29.2
beetroot,kandy,164.8002,29.97,22.88,73.34,96.22,5.2,15.7
beetroot,kandy,857.5442571,27.69,21.09,85.82,95.94,1.5,6.4
beetroot,kandy,472.5259571,29.1,21.67,81.11,96.05,2.6,53.6
beetroot,kandy,1218.0091,27.15,20.44,87.97,95.89,1.4,34.8
beetroot,kandy,2693.933886,25.7,17.89,91.95,95.77,3.7,4.9
beetroot,kandy,781.7104429,27.86,21.28,85.19,95.95,2.5,13.5
beetroot,kandy,958.6451714,27.5,20.93,86.66,95.92,1.4,7.6
beetroot,kandy,647.2588,28.28,21.56,83.62,95.99,6,10.5
beetroot,kandy,502.4142714,28.88,21.87,81.61,96.03,4.4,5.5
beetroot,kandy,550.2902714,28.66,22.05,82.43,96.02,1.2,4
beetroot,kandy,846.4290714,27.72,21.13,85.74,95.94,2.2,6.9
beetroot,kandy,1001.494957,27.41,20.86,86.91,95.92,1.6,5.6
beetroot,kandy,1314.530943,27.04,20.27,88.31,95.88,1.9,5.3
beetroot,kandy,819.6847286,27.8,21.21,85.51,95.95,1.3,10.5
beetroot,kandy,1240.383929,27.13,20.39,88.01,95.89,0.9,7
beetroot,kandy,974.6293,27.48,20.89,86.77,95.92,1.5,7.3
beetroot,kandy,945.6846143,27.56,20.94,86.54,95.92,1.3,5.7
beetroot,kandy,742.6113429,27.93,21.37,84.82,95.97,1.2,4.8
beetroot,kandy,658.8425286,28.24,21.53,83.71,95.99,1.9,10.8
beetroot,kandy,2112.980043,26.36,19.07,90.52,95.82,1.5,16.5
beetroot,kandy,837.6836429,27.75,21.15,85.66,95.94,1.5,19.4
beetroot,kandy,510.2564,28.87,21.87,81.71,96.03,1.3,68.4
beetroot,kandy,567.6483857,28.62,22.04,82.56,96.01,1.1,33.8
beetroot,kandy,399.6527857,29.46,22.16,79.92,96.08,1.9,97.2
beetroot,kandy,487.9231,28.98,21.62,81.39,96.04,2.7,32.1
beetroot,kandy,499.1726286,28.89,21.59,81.54,96.04,3,50.9
beetroot,kandy,1538.650714,26.81,19.81,89.18,95.85,6.8,13.9
beetroot,kandy,498.8199857,28.9,21.59,81.53,96.04,4.2,4.6
beetroot,kandy,971.3134857,27.5,20.89,86.68,95.92,7.7,4.9
beetroot,kandy,470.5905143,29.11,21.67,81.11,96.05,4.1,3.7
beetroot,kandy,389.9375286,29.5,22.19,79.76,96.09,5.7,3.6
beetroot,kandy,2366.253371,26.11,18.52,91.08,95.8,2.3,12.4
beetroot,kandy,570.4829714,28.61,22.03,82.6,96.01,1,16.4
beetroot,kandy,4053.672814,24.89,16.57,93.57,95.69,1.2,11.2
beetroot,kandy,1859.149,26.56,19.33,90.01,95.82,0.8,6.6
beetroot,kandy,933.5791286,27.57,20.96,86.51,95.93,0.7,6.8
beetroot,kandy,497.4909143,28.91,21.59,81.51,96.04,2.1,18.7
beetroot,kandy,220.5804857,29.75,22.72,74.84,96.19,2.7,28.5
beetroot,kandy,248.5449,30.63,22.62,75.48,96.17,2,11.9
beetroot,kandy,1281.338843,27.06,20.31,80.43,96.07,1.5,7.4
beetroot,kandy,1817.955514,26.59,19.41,86.18,95.93,1.5,8.3
beetroot,kandy,33.1082714,30.48,23.45,84.8,95.97,2.9,47.5
beetroot,kandy,1100.896829,27.23,20.62,69.74,96.3,3.7,11
beetroot,kandy,329.4928857,31.41,22.37,86.29,95.93,2,20.4
beetroot,kandy,309.9043429,31.86,22.43,80.23,96.08,1.5,21.7
beetroot,kandy,1847.604157,26.57,19.38,82.56,96.01,1.7,5.1
beetroot,kandy,592.5684143,28.5,21.98,75.96,96.17,5.5,12.6
beetroot,kandy,2823.365229,25.63,17.64,78.28,96.11,1.9,4.1
beetroot,kandy,190.2232571,29.89,22.81,60.81,96.39,1.5,30.9
beetroot,kandy,152.4468143,30.01,22.91,80.65,96.06,3.5,34.3
beetroot,kandy,608.1184143,28.43,21.95,81.27,96.04,2.8,12.4
beetroot,kandy,181.9900857,29.9,22.83,74.14,96.21,3,31.3
beetroot,kandy,286.0272429,32.41,22.51,89.11,95.85,1.4,23.1
beetroot,kandy,378.0072286,29.72,22.22,85.64,95.94,3.5,18.1
beetroot,kandy,379.1385286,29.71,22.22,83.11,96,2.7,17.9
beetroot,kandy,644.5338429,28.28,21.56,83.6,95.99,3.2,11.8
beetroot,kandy,634.0588,28.33,21.88,83.34,95.99,2,12
beetroot,kandy,1060.2365,27.28,20.75,87.21,95.91,2.5,7.3
beetroot,kandy,977.1884143,27.47,20.88,86.81,95.92,3.2,7.8
beetroot,kandy,597.1706571,28.5,21.98,82.9,96.01,1.8,12.6
beetroot,kandy,1136.503486,27.21,20.55,87.63,95.9,1.5,6.9
beetroot,kandy,756.3888143,27.91,21.34,84.99,95.96,1.6,10
beetroot,kandy,605.7568857,28.45,21.96,83.04,96,1.6,12.5
beetroot,kandy,465.3231143,29.15,21.7,81.04,96.05,2.3,15.2
beetroot,kandy,91.5760571,30.31,23.14,70.34,96.28,1.6,40.7
beetroot,kandy,587.4164,28.52,21.99,82.77,96.01,2.2,12.7
beetroot,kandy,1078.557771,27.25,20.65,87.37,95.9,3.7,7.3
beetroot,kandy,530.2070143,28.76,21.81,82.07,96.02,4.7,13.9
beetroot,kandy,682.6455,28.11,21.46,84.17,95.98,3,11
beetroot,kandy,957.6689571,27.53,20.93,86.63,95.92,1.6,8
beetroot,kandy,439.6593143,29.25,21.76,80.67,96.06,1.7,15.8
beetroot,kandy,270.5621571,32.88,22.56,76.43,96.16,1.7,24.5
beetroot,kandy,771.3836143,27.89,21.3,85.08,95.96,2.1,9.8
beetroot,kandy,481.9720286,29.06,21.64,81.31,96.04,2.5,14.8
beetroot,kandy,403.2449,29.45,22.14,80.02,96.08,3.6,16.7
beetroot,kandy,617.2892286,28.4,21.92,83.18,96,3.2,12.3
beetroot,kandy,981.4926429,27.46,20.87,86.87,95.92,1,7.7
beetroot,kandy,2090.474329,26.37,19.07,90.43,95.82,1.1,4.8
beetroot,kandy,3097.132486,25.49,17.35,92.36,95.75,1.5,3.9
beetroot,kandy,599.5716286,28.49,21.98,82.97,96,2.8,12.5
beetroot,kandy,1220.759429,27.15,20.43,87.97,95.89,2,6.6
beetroot,kandy,1592.983743,26.75,19.73,89.33,95.85,2.8,5.4
beetroot,kandy,1473.062457,26.91,19.97,88.87,95.86,2,5.8
beetroot,kandy,4633.044286,24.65,16.25,93.91,95.68,1.4,3.3
beetroot,kandy,2170.415214,26.3,18.88,90.69,95.81,1.5,4.8
beetroot,kandy,1301.161029,27.05,20.29,88.29,95.88,0.8,6.3
beetroot,kandy,1286.381871,27.05,20.3,88.22,95.88,3.8,6.4
beetroot,kandy,892.6884571,27.64,21,86.17,95.93,2.2,8.5
beetroot,kandy,425.1919429,29.34,21.8,88.22,95.88,3.4,16.1
beetroot,kandy,894.0623714,27.64,21,89.93,95.83,2.1,8.4
beetroot,kandy,741.2018286,27.94,21.37,67.25,96.34,1.7,10.3
beetroot,kandy,75.9580286,30.37,23.22,87.48,95.9,5.3,43.1
beetroot,kandy,915.2964714,27.61,20.98,77.96,96.12,1.7,8.4
beetroot,kandy,413.9622429,29.42,22.13,77.55,96.14,2.7,16.5
beetroot,kandy,569.0524429,28.62,22.04,89.99,95.82,2.2,13.2
beetroot,kandy,261.3930143,33.22,22.6,82.88,96.01,3.5,25.7
beetroot,kandy,338.1587714,31.21,22.33,92.14,95.76,3,19.6
beetroot,kandy,16.2746286,34.26,23.74,74.2,96.21,6.8,69.6
beetroot,kandy,439.4193,29.25,21.76,72.53,96.24,2.6,15.8
beetroot,kandy,476.4796143,29.07,21.65,83.06,96,2.5,14.8
beetroot,kandy,187.4872429,29.89,22.82,74.09,96.21,4,31
beetroot,kandy,1513.816243,26.83,19.85,76.69,96.15,1.3,5.6
beetroot,kandy,835.4614714,27.75,21.16,79.27,96.1,1.7,9.2
beetroot,kandy,611.4262714,28.41,21.94,79.38,96.1,2.1,12.3
beetroot,kandy,1118.916371,27.21,20.59,87.62,95.9,1.5,7
beetroot,kandy,1809.638271,26.59,19.41,89.88,95.83,1.2,5.1
beetroot,kandy,650.9315429,28.28,21.56,83.62,95.99,2,11.7
beetroot,kandy,608.4727,28.42,21.95,83.08,96,2.1,12.4
beetroot,kandy,644.4960857,28.28,21.57,83.57,95.99,2,11.8
beetroot,kandy,2309.424786,26.16,18.64,90.93,95.8,1.1,4.6
beetroot,kandy,408.7364143,29.45,22.14,80.1,96.08,2.7,16.7
beetroot,kandy,443.2458571,29.25,21.76,80.68,96.06,2.6,15.8
beetroot,kandy,1050.8339,27.31,20.78,87.18,95.91,1.5,7.4
beetroot,kandy,1207.238657,27.15,20.44,87.95,95.89,1.5,6.7
beetroot,kandy,1400.540443,26.98,20.09,88.52,95.87,1.4,6.1
beetroot,kandy,875.9110714,27.67,21.03,85.92,95.94,1.7,8.6
beetroot,kandy,950.8436571,27.54,20.94,86.57,95.92,1.6,8.1
beetroot,kandy,351.4020571,31.09,22.31,78.59,96.11,3,18.9
beetroot,kandy,720.3595,28.01,21.41,84.54,95.97,1.9,10.7
beetroot,kandy,1901.438886,26.55,19.27,90.09,95.82,1.2,5
beetroot,kandy,501.4040571,28.88,21.58,81.59,96.04,2.4,14.3
beetroot,kandy,524.3643429,28.77,21.83,82.04,96.03,2.3,13.9
beetroot,kandy,634.42,28.33,21.88,83.35,95.99,2.1,12
beetroot,kandy,399.0858286,29.46,22.17,79.87,96.08,2.8,17.1
beetroot,kandy,400.8197429,29.46,22.15,79.94,96.08,2.7,17
beetroot,kandy,228.9837429,30.77,22.68,74.94,96.19,3.7,28.2
beetroot,kandy,1055.834257,27.3,20.77,87.19,95.91,1.5,7.3
beetroot,kandy,1164.452943,27.17,20.5,87.73,95.9,1.5,6.8
beetroot,kandy,869.8434429,27.67,21.03,85.91,95.94,1.7,8.6
beetroot,kandy,280.4563571,32.74,22.54,76.59,96.15,3.4,24.2
beetroot,kandy,59.5769,30.4,23.31,69.03,96.32,5.4,46.3
beetroot,kandy,1031.8017,27.35,20.83,87.07,95.91,1.6,7.5
beetroot,kandy,1353.784786,27.01,20.17,88.42,95.87,1.4,6.2
beetroot,kandy,1371.028114,27.01,20.14,88.45,95.87,1.4,6.1
beetroot,kandy,1856.134757,26.56,19.33,90.01,95.82,1.2,5.1
beetroot,kandy,2224.331157,26.24,18.82,90.72,95.81,1.1,4.8
beetroot,kandy,2604.207286,25.77,18.1,91.69,95.78,1,4.3
beetroot,kandy,1488.623071,26.87,19.94,88.98,95.86,1.3,5.7
beetroot,kandy,5316.506643,24.27,15.92,94.47,95.66,0.7,3.2
beetroot,kandy,1107.276729,27.22,20.6,87.59,95.9,1.5,7.1
beetroot,kandy,1690.870943,26.69,19.61,89.52,95.84,1.2,5.3
beetroot,kandy,2344.868029,26.15,18.62,90.96,95.8,1,4.6
beetroot,kandy,829.5733143,27.79,21.2,85.57,95.95,1.7,9.3
beetroot,kandy,173.8881714,29.94,22.85,73.92,96.22,4.1,32.4
beetroot,kandy,1480.648,26.88,19.96,88.96,95.86,1.3,5.8
beetroot,kandy,1788.097686,26.6,19.46,89.74,95.83,1.2,5.2
beetroot,kandy,624.5321286,28.37,21.9,83.26,95.99,2.1,12.2
beetroot,kandy,260.8296571,33.27,22.6,75.92,96.17,3.5,25.9
beetroot,kandy,523.3455,28.79,21.83,81.98,96.03,2.3,13.9
beetroot,kandy,969.1623714,27.5,20.9,86.67,95.92,1.6,7.9
beetroot,kandy,402.0198429,29.45,22.14,79.98,96.08,2.7,16.8
beetroot,kandy,365.7148,31,22.25,79.04,96.1,2.9,18.7
beetroot,kandy,584.5910857,28.54,22,82.72,96.01,2.2,12.8
beetroot,kandy,472.6469429,29.1,21.66,81.14,96.05,2.5,14.9
beetroot,kandy,835.7542571,27.75,21.15,85.66,95.94,1.7,9.2
beetroot,kandy,199.0811143,29.86,22.79,74.28,96.2,4,30.9
beetroot,kandy,2384.449971,26.08,18.5,91.16,95.79,1,4.5
beetroot,kandy,116.8751857,30.24,23.08,71.28,96.26,4.7,38.6
beetroot,kandy,815.0509,27.8,21.22,85.48,95.95,1.8,9.4
beetroot,kandy,2606.758914,25.75,18.09,91.71,95.78,1,4.3
beetroot,kandy,238.8083714,30.69,22.66,75.09,96.18,3.6,27.6
beetroot,kandy,681.6972857,28.12,21.47,84.16,95.98,2,11
beetroot,kandy,577.1830857,28.58,22.01,82.65,96.01,2.2,13
beetroot,kandy,794.3942143,27.84,21.25,85.26,95.95,1.8,9.6
beetroot,kandy,626.1081571,28.37,21.89,83.31,95.99,2.1,12.1
beetroot,kandy,635.7688,28.33,21.87,83.38,95.99,2.1,12
beetroot,kandy,760.5286714,27.91,21.33,85.04,95.96,1.8,9.9
beetroot,kandy,244.1662,30.68,22.64,75.26,96.18,3.6,27.4
beetroot,kandy,1538.5607,26.81,19.83,89.15,95.85,1.3,5.6
beetroot,kandy,375.9012429,30.78,22.23,79.22,96.1,2.8,18.1
beetroot,kandy,739.6022714,27.94,21.37,84.79,95.97,1.9,10.4
beetroot,kandy,491.8227714,28.95,21.61,81.46,96.04,2.4,14.5
beetroot,kandy,373.3224571,30.83,22.24,79.15,96.1,2.8,18.1
beetroot,kandy,337.7916857,31.27,22.34,78.27,96.11,3,19.7
beetroot,kandy,276.4808857,32.78,22.55,76.57,96.16,3.4,24.2
beetroot,kandy,316.7826,31.58,22.4,77.81,96.13,3.1,21
beetroot,kandy,1007.894657,27.41,20.86,86.92,95.92,1.6,7.6
beetroot,kandy,642.1938429,28.29,21.57,83.54,95.99,2,11.8
beetroot,kandy,384.6774286,29.56,22.2,79.62,96.09,2.8,17.7
beetroot,kandy,2407.7606,26.03,18.37,91.23,95.79,1,4.4
beetroot,kandy,692.3572857,28.09,21.46,84.3,95.98,1.9,11
beetroot,kandy,352.9752571,31.08,22.29,78.74,96.11,2.9,18.8
beetroot,kandy,861.5479,27.69,21.09,85.83,95.94,1.7,8.7
beetroot,kandy,230.872,30.77,22.67,74.97,96.19,3.7,28.1
beetroot,kandy,655.3875286,28.25,21.54,83.68,95.99,2,11.5
beetroot,kandy,2822.792,25.64,17.67,92.14,95.76,0.9,4.1
beetroot,kandy,2531.836114,25.83,18.13,91.49,95.78,1,4.3
beetroot,kandy,4207.121943,24.75,16.3,93.82,95.68,0.7,3.4
beetroot,kandy,5373.218357,23.9,15.91,94.74,95.65,0.7,3.2
beetroot,kandy,4634.329471,24.64,16.18,93.92,95.67,0.7,3.3
beetroot,kandy,1571.574729,26.76,19.76,89.29,95.85,1.3,5.5
beetroot,kandy,368.8327857,30.91,22.25,79.09,96.1,2.9,18.5
beetroot,kandy,1046.871386,27.32,20.79,87.17,95.91,1.6,7.5
beetroot,kandy,1484.739514,26.88,19.95,88.97,95.86,1.3,5.8
beetroot,kandy,1394.887457,26.99,20.09,88.51,95.87,1.4,6.1
beetroot,kandy,471.6349857,29.11,21.67,81.11,96.05,2.5,14.9
beetroot,kandy,28.7338571,30.52,23.49,65.99,96.35,6.1,59
beetroot,kandy,1056.266729,27.29,20.77,87.19,95.91,1.5,7.3
beetroot,kandy,415.3189286,29.41,22.12,80.3,96.07,2.7,16.4
beetroot,kandy,319.5525714,31.5,22.39,77.89,96.13,3.1,20.7
beetroot,kandy,513.5423,28.85,21.86,81.77,96.03,2.3,14
beetroot,kandy,385.2239286,29.55,22.19,79.64,96.09,2.8,17.5
beetroot,kandy,114.8142571,30.26,23.09,71.2,96.27,4.7,38.9
beetroot,kandy,107.5445,30.28,23.1,71.06,96.27,4.8,39.2
beetroot,kandy,2470.5008,26.02,18.32,91.27,95.79,1,4.4
beetroot,kandy,21.2905571,33.94,23.64,61.82,96.38,6.8,67.5
beetroot,kandy,537.5118143,28.71,22.08,82.21,96.02,2.2,13.6
beetroot,kandy,26.8186714,30.55,23.59,65.56,96.36,6.2,60
beetroot,kandy,11.7599429,35.11,23.9,59.1,96.42,7,76.4
beetroot,kandy,452.3949143,29.21,21.73,80.95,96.05,2.5,15.6
beetroot,kandy,2679.897657,25.72,17.93,91.92,95.77,0.9,4.2
beetroot,kandy,60.3625857,30.4,23.3,69.27,96.31,5.4,46.1
beetroot,kandy,3299.2183,25.36,17.2,92.56,95.74,0.8,3.8
beetroot,kandy,738.0308,27.95,21.38,84.79,95.97,1.9,10.5
beetroot,kandy,1041.404143,27.33,20.79,87.13,95.91,1.6,7.5
beetroot,kandy,90.6348286,30.32,23.16,70.16,96.28,5.1,41.2
beetroot,kandy,713.4022857,28.06,21.42,84.48,95.97,1.9,10.8
beetroot,kandy,674.1298714,28.22,21.52,83.91,95.99,2,11.3
beetroot,kandy,760.0068286,27.91,21.34,85.02,95.96,1.8,10
beetroot,kandy,1376.359829,26.99,20.11,88.47,95.87,1.4,6.1
beetroot,kandy,1494.2769,26.87,19.93,88.99,95.86,1.3,5.7
beetroot,kandy,519.9095286,28.8,21.84,81.83,96.03,2.3,14
beetroot,kandy,532.4094571,28.74,21.8,82.13,96.02,2.3,13.8
beetroot,kandy,518.8085286,28.82,21.85,81.81,96.03,2.3,14
beetroot,kandy,1790.299871,26.6,19.44,89.81,95.83,1.2,5.2
beetroot,kandy,653.4276,28.27,21.55,83.63,95.99,2,11.6
beetroot,kandy,352.9155143,31.08,22.3,78.65,96.11,2.9,18.8
beetroot,kandy,450.5858,29.21,21.74,80.92,96.06,2.5,15.6
beetroot,kandy,467.2682571,29.14,21.69,81.04,96.05,2.5,15.2
beetroot,kandy,654.0210571,28.25,21.55,83.68,95.99,2,11.5
beetroot,kandy,962.3767143,27.5,20.91,86.67,95.92,1.6,7.9
beetroot,kandy,715.0045714,28.04,21.42,84.52,95.97,1.9,10.8
beetroot,kandy,1479.164943,26.88,19.96,88.96,95.86,1.3,5.8
beetroot,kandy,924.5113857,27.6,20.97,86.43,95.93,1.7,8.4
beetroot,kandy,546.0527429,28.68,22.07,82.31,96.02,2.2,13.4
beetroot,kandy,444.4125286,29.25,21.75,80.74,96.06,2.6,15.7
beetroot,kandy,1392.260114,26.99,20.1,88.5,95.87,1.4,6.1
beetroot,kandy,2571.5125,25.79,18.11,91.61,95.78,1,4.3
beetroot,kandy,2405.920843,26.05,18.43,91.19,95.79,1,4.5
beetroot,kandy,1177.016271,27.16,20.49,87.76,95.9,1.5,6.8
beetroot,kandy,1729.824043,26.64,19.56,89.55,95.84,1.2,5.3
beetroot,kandy,282.8036857,32.62,22.52,76.62,96.15,3.3,23.6
beetroot,kandy,1147.9499,27.2,20.55,87.66,95.9,1.5,6.9
beetroot,kandy,360.0739714,31.05,22.28,78.84,96.11,2.9,18.7
beetroot,kandy,725.8546,28,21.4,84.65,95.97,1.9,10.7
beetroot,kandy,3939.739414,24.98,16.65,93.56,95.69,0.7,3.5
beetroot,kandy,1639.826029,26.73,19.68,89.39,95.84,1.3,5.4
beetroot,kandy,1541.5804,26.79,19.81,89.19,95.85,1.3,5.5
beetroot,kandy,488.4933857,28.97,21.62,81.4,96.04,2.4,14.6
beetroot,kandy,1770.090886,26.63,19.49,89.68,95.83,1.2,5.2
beetroot,kandy,393.3532857,29.49,22.18,79.82,96.09,2.8,17.3
beetroot,kandy,479.5992,29.07,21.64,81.3,96.04,2.5,14.8
beetroot,kandy,254.6303143,30.61,22.62,75.61,96.17,3.6,26.5
beetroot,kandy,1386.206343,26.99,20.11,88.48,95.87,1.4,6.1
beetroot,kandy,460.7463429,29.18,21.72,81.02,96.05,2.5,15.4
beetroot,kandy,111.9980857,30.27,23.09,71.09,96.27,4.7,39.1
beetroot,kandy,1224.938771,27.14,20.42,87.98,95.89,1.5,6.6
beetroot,kandy,1036.903257,27.33,20.81,87.13,95.91,1.6,7.5
beetroot,kandy,2474.783043,26.01,18.3,91.31,95.79,1,4.4
beetroot,kandy,5946.659057,23.73,15.77,95.47,95.62,0.6,3
beetroot,kandy,1529.937186,26.81,19.83,89.14,95.85,1.3,5.6
beetroot,kandy,3156.748,25.45,17.29,92.55,95.75,0.8,3.9
beetroot,kandy,1452.681343,26.92,20,88.81,95.86,1.3,5.9
beetroot,kandy,1327.654914,27.03,20.24,88.32,95.88,1.4,6.2
beetroot,kandy,1155.109671,27.19,20.54,87.68,95.9,1.5,6.9
beetroot,kandy,1973.632571,26.47,19.15,90.13,95.82,1.1,4.9
beetroot,kandy,680.6548857,28.16,21.48,84.05,95.98,2,11.1
beetroot,kandy,688.0332143,28.11,21.46,84.23,95.98,2,11
beetroot,kandy,507.2233571,28.88,21.87,81.65,96.03,2.4,14.2
beetroot,kandy,735.4409571,27.95,21.38,84.77,95.97,1.9,10.5
beetroot,kandy,818.5607571,27.8,21.21,85.51,95.95,1.8,9.4
beetroot,kandy,791.3497714,27.85,21.25,85.25,95.95,1.8,9.6
beetroot,kandy,372.4747286,30.85,22.24,79.13,96.1,2.8,18.2
beetroot,kandy,798.4511,27.84,21.24,85.35,95.95,1.8,9.5
beetroot,kandy,557.2254429,28.64,22.05,82.5,96.02,2.2,13.2
beetroot,kandy,358.5788429,31.06,22.29,78.78,96.11,2.9,18.8
beetroot,kandy,924.6069,27.59,20.96,86.5,95.93,1.7,8.3
beetroot,kandy,901.0005857,27.62,20.99,86.18,95.93,1.7,8.4
beetroot,kandy,573.7214714,28.59,22.01,82.64,96.01,2.2,13.1
beetroot,kandy,312.9575857,31.78,22.42,77.71,96.14,3.2,21.5
beetroot,kandy,438.7934286,29.26,21.77,80.64,96.07,2.6,15.9
beetroot,kandy,324.8531714,31.46,22.38,77.94,96.12,3.1,20.6
beetroot,kandy,1078.013571,27.26,20.67,87.35,95.9,1.5,7.3
beetroot,kandy,697.7383857,28.09,21.46,84.36,95.98,1.9,10.9
beetroot,kandy,876.1404857,27.65,21.02,85.93,95.94,1.7,8.5
beetroot,kandy,202.2423857,29.86,22.79,74.35,96.2,3.9,30.8
beetroot,kandy,56.5001857,30.43,23.33,68.48,96.32,5.5,46.7
beetroot,kandy,206.5927571,29.85,22.78,74.46,96.19,3.9,30.3
beetroot,kandy,939.7029571,27.56,20.95,86.52,95.92,1.7,8.2
beetroot,kandy,1958.736457,26.47,19.18,90.13,95.82,1.1,4.9
beetroot,kandy,2643.708386,25.73,17.93,91.89,95.77,0.9,4.3
beetroot,kandy,219.5088143,29.77,22.73,74.78,96.19,3.8,29.3
beetroot,kandy,381.3415286,29.59,22.2,79.48,96.09,2.8,17.7
beetroot,kandy,1468.364414,26.91,19.99,88.83,95.86,1.3,5.9
beetroot,kandy,729.2309714,27.99,21.4,84.65,95.97,1.9,10.7
beetroot,kandy,5335.217443,24.11,15.92,94.49,95.66,0.7,3.2
beetroot,kandy,1795.270429,26.59,19.44,89.85,95.83,1.2,5.2
beetroot,kandy,7197.949429,23.45,15.37,96.54,95.59,0.6,2.9
beetroot,kandy,2741.222414,25.66,17.8,92.07,95.77,0.9,4.2
beetroot,kandy,445.0084857,29.23,21.74,80.82,96.06,2.5,15.6
beetroot,kandy,20.2114571,33.97,23.71,61.77,96.38,6.8,67.7
beetroot,kandy,3363.653657,25.29,17.11,92.77,95.73,0.8,3.8
beetroot,kandy,413.4194429,29.43,22.13,80.17,96.08,2.7,16.5
beetroot,kandy,164.9680714,29.97,22.87,73.39,96.22,4.1,32.8
beetroot,kandy,560.2512571,28.63,22.05,82.5,96.01,2.2,13.2
beetroot,kandy,11.9946,34.95,23.86,60.15,96.4,6.9,76.1
beetroot,kandy,126.1192714,30.16,23.02,71.72,96.26,4.6,37.5
